x,y,condition
-34521.01558965503,5721451.619832769,0
87933.61849660045,5673965.384675145,0
-59153.99746340317,5739029.549871873,0
77277.40885148762,5739688.1934328005,0
-79543.64224866623,5703361.536726074,0
-47243.87337412892,5697895.323942066,0
-12465.198632361047,5657051.286967633,0
90939.83249165429,5669596.396308848,0
-52617.856248849486,5859411.497618849,0
-53671.61140417006,5826669.2768946905,0
-47769.411253845756,5747397.120785652,0
61898.20887588899,5833608.030999134,0
65236.46693181718,5785380.407986969,0
-38056.87673583446,5691818.1922055865,0
-68669.58235961403,5737887.119958538,0
-25422.471099260918,6021184.299759003,0
-99569.87780726037,5724624.427654557,0
82102.94729167098,5657169.728150674,0
-67077.44273683663,5664927.157001492,0
67156.41334671777,5882712.309172515,0
-58331.07944425924,5911104.194733618,0
51353.15694868818,5891796.140766256,0
117011.75455718904,5934223.6237794,0
111152.37757836928,5975260.378343709,0
-60723.714284155474,5831127.9964934625,0
-30367.551605579094,5994033.796842305,0
-99360.42167112685,5692459.657063117,0
-60858.61944707628,5792447.338717893,0
-53458.252244050505,5863238.175782485,0
30719.043384461344,5705966.918952333,0
-93763.99586137466,5833720.217289873,0
-42150.87013830639,5750559.513441904,0
-47399.26402979324,5906173.123925193,0
-21207.871852993514,5878408.124915743,0
-50732.237107455665,5818865.379026711,0
-87154.20750471213,5750767.882517474,0
-64477.43080687423,5835756.310542347,0
95802.29643461807,5943162.240090471,0
89243.06548055512,5645802.515054461,0
-39108.211155706114,5783333.533552775,0
71414.7966331041,5847854.668898384,0
95183.06260377416,5679677.161407169,0
-19930.33802862423,5874076.286832703,0
69732.56523215165,5909065.619837982,0
-98935.65456867406,5818898.674734605,0
18776.639573383465,5683378.752440422,0
-109239.80074492774,5712783.627367123,0
-70874.6126682058,5647462.10174535,0
55356.94305181329,5783305.95821506,0
-92964.75205164167,5819020.73683797,0
-66257.87306420779,5774558.129155487,0
-78326.59566830899,5732720.981556545,0
73927.85337518036,5670679.233025655,0
88652.35675938518,5761576.118344427,0
24949.943427027465,5724984.008848312,0
102661.23562129764,5669344.654755272,0
-59330.944109816795,6018495.571656671,0
85565.76076867816,5703274.505137036,0
-35557.74645561882,6003891.934369199,0
-45566.15138059961,5919505.472818588,0
101048.12572451861,5965601.005729764,0
51350.987030742195,5772799.831913835,0
-98321.2143824185,5913369.242673197,0
-43230.90902994489,5700973.784532165,0
-35161.200732589496,5839986.398394984,0
-109159.40054134648,5905421.344319069,0
64203.573034363566,5899463.091046469,0
135870.9621457971,5991620.150619663,0
2664.6221827269183,5673185.456657105,0
34438.11389392897,5692527.962503502,0
-101289.45011718718,5688160.4252761975,0
50400.90400115814,5843516.395937392,0
-67567.02963850519,5783216.532164648,0
-56028.136944236525,5902049.731227649,0
17143.114234848385,5664650.839476277,0
-46610.5270889135,5773963.128396486,0
48973.770710256125,5882924.911500177,0
63765.9400398288,5729005.847599677,0
-88376.2149650323,5730717.834610825,0
45777.1898086773,5825328.066851145,0
7519.148913270867,6001781.548354193,0
-111874.67829027082,5942496.963577361,0
18730.267774003558,5876878.07150293,0
-70268.24333876223,5680489.496896378,0
-13800.553779171198,5658421.943626353,0
38836.53704789386,5842827.572693329,0
-77969.06217580324,5887293.562278926,0
-19457.900527809325,5656946.664415495,0
-39972.983588395364,5793110.9020368215,0
58226.256633887126,5872317.439599355,0
-83290.34478265441,5872428.505444323,0
-8785.13711725235,5867478.727437556,0
-44084.136242654815,5812296.803309124,0
-55489.22073957134,5718781.981798812,0
54630.878526763,5991593.642219625,0
-36462.35526249495,5682504.863636646,0
-53687.644431558794,5868673.452988804,0
-114757.70752285492,5948467.5242480105,0
-45413.372281774544,6011327.910165646,0
4939.720597428808,5673331.159826664,0
-3359.772396577915,5688825.126191118,0
-64332.7249506069,5676093.079849525,0
-47303.15231299422,5852499.035888952,0
-36623.455083892404,6018513.546604572,0
14902.73822556698,6006596.134714115,0
44732.83140000334,5989845.9810502045,0
38152.31521251329,5993521.385449054,0
125021.52394795013,5960780.161616392,0
-51497.68651747975,5767376.654735207,0
49571.10787581722,5882719.049245754,0
38245.383196270035,5994389.85843071,0
-60923.715205782384,5733215.634778372,0
18658.7920198809,5855439.066289417,0
-110919.35043017007,5917695.081594157,0
-22100.006928605857,5658167.494364096,0
27457.387148742127,5702998.463995001,0
-51894.99405917288,6008652.983502691,0
-20879.79468738314,5723352.425287428,0
-65529.840529085726,5710330.424939499,0
-59979.238416238724,5831570.69143996,0
-91529.27927491802,5926169.8101934,0
-57811.080077447696,5859318.096692545,0
67771.01137527323,5990787.143027782,0
127621.95798850188,5991141.855612085,0
-24335.88162864308,5664313.532036782,0
-35547.3369195414,5902940.481700168,0
95893.87263660805,5997650.973582575,0
37626.0125893786,5657651.47230741,0
-20088.56280488617,5722715.848304678,0
61903.85048117122,5859828.561845572,0
83150.46918333054,6021256.099074542,0
28696.975863127125,5714995.365914379,0
-100331.2540620268,5863576.43587012,0
-17640.508384747867,5836729.817496012,0
48704.263641683996,5651354.869426728,0
-51620.13809487882,5745307.595479132,0
101249.60600628049,5903139.092774692,0
27219.01908799322,5663485.204644308,0
-74602.96181628061,6006766.517354842,0
98810.13399566454,5655045.533208545,0
73667.54455668564,5835921.3900603065,0
-84323.59133464786,5677202.947679203,0
-83667.08083098332,5991621.862675712,0
-86241.67214662908,5739340.191990263,0
-26434.35950221782,5681539.660453618,0
73467.62463821724,5696259.7435180945,0
-71165.86653556784,5661525.275930939,0
88776.84692321238,5732169.198819452,0
-51157.858765019446,5790074.657950634,0
-18536.874292853798,5724028.363509249,0
-84112.73842308056,5799952.090569609,0
67960.10077086982,5984167.688980879,0
-78363.03341217674,5884933.6402907185,0
65421.85364945821,5845287.527601846,0
35569.08355279191,5741857.891310453,0
97811.16354598475,5925929.672053063,0
75446.39632512859,5917805.088367365,0
-77393.20604318278,5889534.993515125,0
-37904.80408078115,5663167.612077228,0
128497.57848902268,5962888.211599299,0
-75100.00969098546,5726653.330839484,0
53316.90335510831,5794320.178203056,0
108735.40116803246,5965748.347924683,0
-93644.48272597897,5672763.368918582,0
-6243.176023803244,5833831.176328958,0
-82396.38903694568,5671993.932536002,0
-57017.53067254834,5903848.255499598,0
52594.18938533764,5828326.097453204,0
21369.043072405708,5711516.652646785,0
-37731.57552277399,5845846.052386016,0
108718.72246113583,5976599.555487115,0
-35.021417392097646,5988955.261359453,0
44541.01871309639,5842267.273444261,0
-63165.58182682924,5658960.241833871,0
39046.76330815084,5675570.581840869,0
42940.73888459269,5745270.244531967,0
-77589.26442743154,5936717.335718461,0
70976.086627213,5706831.599167898,0
7316.408589291837,5834701.093511528,0
-20146.24540284669,5733582.840758278,0
83471.93013939823,5664844.518191552,0
-102530.76867403102,5926392.582951764,0
-86056.28530886184,5986284.92423567,0
94281.15202083104,5708707.132738895,0
41466.924779050925,5823192.556531337,0
87607.85966665106,5919413.257503376,0
64662.18554295189,5787381.42837277,0
-106349.53332197003,5788983.232381852,0
-11068.306500303894,5837340.971707088,0
92039.79564767616,5647186.159112002,0
56961.64753377822,5799245.875551492,0
-57279.5034055257,5976667.810786842,0
49153.1002153976,5652333.5928404005,0
8061.454232850956,5644779.055777814,0
-53253.235204896046,5934829.535087631,0
74733.42322352188,5848646.101762233,0
-12384.874497187848,6005047.857748184,0
-23964.108033604833,5883032.638783009,0
46577.69110744994,5756332.866480741,0
-101518.81651980845,5773807.158573902,0
70133.21674672209,5979745.67052604,0
134459.53943790568,6006235.658606574,0
-62150.96842222089,5707776.23225576,0
-77725.41050300325,5814500.443307815,0
-53913.28794791515,5678113.984660406,0
32182.693165077973,5800246.058448417,0
69240.26273796559,5908775.712064099,0
-69877.32995832541,5965634.836708677,0
3612.466997931915,5702919.274564216,0
25738.479625299544,5712934.594600725,0
-77550.81797473693,5774379.93342259,0
-101500.14695841479,5778804.08481453,0
49621.0512959921,5809207.806678681,0
38470.68006175279,5810539.371829616,0
-105081.25043704321,5797145.955366589,0
-90577.14609590232,5904567.23259164,0
7141.086457375335,5659283.17614137,0
-26005.644239003217,5845312.329747901,0
48691.02819575541,5857851.525977507,0
122424.48905335984,5994652.593998285,0
-101432.19520629336,5870845.779003775,0
-39043.902497113886,5890382.963197491,0
120532.52254985477,6015890.535825859,0
57583.98396323592,5843565.782678626,0
9576.67080508094,5702558.770649698,0
-64946.91035488705,5693496.804143701,0
47888.85205656092,5701251.0512303095,0
-97399.9399461314,5719596.887656262,0
-96167.14253802024,5785703.6810046015,0
76254.40262902557,5670246.751213474,0
-42317.849605866824,5744697.526730836,0
89871.60808738138,5668342.4525055885,0
72710.23332453804,5735349.265934873,0
-8124.3477839403495,6011312.154171346,0
66141.13176197774,5754272.208282812,0
76607.99319815994,5910101.734324688,0
97398.70860648871,5948950.252552343,0
-70107.1288282318,6003909.001045988,0
73959.94867141522,5884398.735675561,0
77591.38976049665,5655059.114003109,0
-69540.54124976396,5828232.531732126,0
-71148.89115159793,5775875.307768674,0
105682.78955449775,5918067.023231656,0
52455.59917800801,5864050.804618637,0
17013.94864736963,5854213.967272642,0
53571.326524507516,5819566.239894651,0
129429.19129642291,5985251.952473058,0
129979.23852404548,5946823.421752435,0
-11022.395948836958,6003879.366197632,0
-20161.884994816355,5984516.940695351,0
54940.69549195614,5781946.567807377,0
30033.034762675758,5734191.756468721,0
80421.06616189267,6009963.367941836,0
-82902.42665824814,5927593.887542764,0
-51484.776737559914,5648492.441975543,0
-74386.3383168818,5683804.547806696,0
93380.22820013433,5659795.247722254,0
-84059.6301875509,5865205.46759387,0
-51303.737692152376,6020571.6108413385,0
-67652.78099839258,5783229.639056712,0
54509.47627369335,5847901.549771723,0
28490.863841927523,5817029.152827442,0
-92565.77693187716,5829626.087060087,0
-97448.21126959522,5793831.198408071,0
-40624.86150309829,5798312.511501011,0
-7585.795129836857,5996005.149611378,0
-35572.93794100493,5678265.838550682,0
64339.56495726868,5996987.836027184,0
71420.84352917215,5783519.136317626,0
-21838.431636144058,5842590.632416246,0
134037.28380762684,5969261.980795961,0
66789.54124706241,5710393.990605356,0
68447.45831381169,5654992.87619634,0
-103727.61141273695,5797375.878834936,0
81900.37139641627,5738419.411556766,0
-64665.05766788728,5699000.224955089,0
44795.5380744306,5818269.608423747,0
-107360.88704402199,5675591.702675595,0
-83340.67619452372,5920495.648290081,0
-66437.05243809806,5645562.406426688,0
26968.713378509245,5648257.816558129,0
58711.53156770015,5800277.3517915,0
-49110.81553927435,5747054.5023061875,0
33986.410186688445,5657384.341279263,0
-53785.51947184399,5884055.301543008,0
-37209.608584539455,5900823.446410257,0
27656.934923270426,5734494.852341174,0
-50412.07229476764,5986392.094298034,0
-107600.25566217738,5972149.650525041,0
10529.23646398721,6023492.9099606285,0
-52427.32879294538,5922142.088774986,0
2877.74096392098,5850594.210359955,0
-49047.874579169846,5966981.737677651,0
102129.82302322052,5946292.88784029,0
-85424.61599344011,5788224.606379509,0
-81261.54761529496,5980388.651257996,0
-83047.86162156027,5692109.0107229855,0
79928.91413457034,5773698.4131327635,0
-74455.28262734014,5673568.860384557,0
-35289.556235166834,5992483.001433315,0
-41336.449351472445,5784338.582324109,0
66342.19821514317,5821093.343040198,0
62472.23674237769,5892500.721838072,0
102023.77774712152,5922580.558173221,0
-5317.1624645975535,5994226.076364607,0
46601.31659255913,5791770.095324345,0
-38746.27610283258,5753353.5819192445,0
14157.108695610397,5728613.2903526435,0
-62762.11938635103,5782901.763734239,0
-19422.064696091125,5980208.813849506,0
41403.65803601613,5866065.206392492,0
-15589.510122137406,5712201.144746895,0
-100409.2590551048,5974793.973474048,0
10804.974666155715,6003852.934615366,0
25596.523874752165,5657916.689676427,0
54407.78104355172,5672068.352051495,0
-48895.071407018346,5709934.065687044,0
37517.57224600305,5686973.669572303,0
2686.895360866809,5690407.467502285,0
-59227.72466171602,5814480.704268427,0
-70894.86133297128,5669676.176589551,0
-1173.5605702228786,5699714.085102504,0
106106.78156435658,5941587.164430953,0
-22500.419289256868,5723055.016750787,0
-42535.603102204244,5752400.832573686,0
138254.66638777332,5985292.152656549,0
-21548.76526678157,5989547.292357804,0
60750.941711147345,5771627.7389194295,0
38751.7953817113,5736623.620064017,0
-114757.59157676836,5750467.91236453,0
-113102.70697239117,5937307.198062819,0
79507.18085375003,5753957.905237483,0
54584.31625977045,6006145.843083906,0
37093.00019102497,5690577.966437791,0
8824.455408552123,5709237.383142023,0
92713.88725411234,5979988.258454146,0
106719.99636278601,5663698.487437088,0
-15535.356276288381,6013597.079041522,0
-96194.40666233664,5849302.022317576,0
-73806.204139965,5686147.157238479,0
128192.97784600896,5947900.006383261,0
-87796.5111726717,5979145.963895351,0
-114693.85136113902,5897891.05677764,0
91776.84636733099,5719764.064390079,0
60168.069703532296,5776084.039446514,0
40548.99095238364,5870545.549579064,0
-77390.65307512708,5918961.850506762,0
-99048.21906971477,5769889.583985494,0
57121.17161867241,5683839.972385417,0
10955.820553253885,5724563.650528886,0
11234.566676495291,6015151.124240169,0
-57426.93239103994,5860250.672465156,0
36426.01421552891,5843809.375997087,0
-94503.41990182489,5721272.785100613,0
111457.43987908057,5962002.584660533,0
-77129.64075557046,5812478.116259336,0
-14872.635007262506,5666728.030301562,0
-104468.25421359195,5934121.74923912,0
-47652.38533159833,5658692.328359381,0
98631.88001695991,5998943.082385061,0
-104405.57728300981,5889503.275782276,0
82106.80851869032,5996360.877094943,0
90328.50551083576,6018830.271692121,0
5472.354542534013,5697456.792946437,0
-98828.48706045673,5859083.540302873,0
-85381.08309229079,5815541.506945623,0
-54165.710163808304,5917840.282858808,0
-98404.77576531848,5925937.253933745,0
72961.13880362408,5844547.121357317,0
-88056.59030862758,5737718.028601981,0
103904.7632156089,5919447.7972894795,0
23537.640699088515,5832499.941828299,0
-16631.592262501857,5876086.17552085,0
47798.90139412356,5888927.496406891,0
44300.561083113775,5889008.534829633,0
-52387.44328554914,5760964.9283670625,0
76096.4257499302,5897360.660194201,0
-114003.2502623694,5747299.202865174,0
48243.87839427468,5670285.823108285,0
20366.658255014947,6024750.755277651,0
61874.84089907943,5651076.074918962,0
17556.680818141584,5840568.173005466,0
72939.20258435688,5723202.000889105,0
-74410.83573595952,5981999.650280948,0
80329.29371789543,5910247.611914886,0
-30217.264428346287,6005268.827129674,0
-64021.58488214962,6003974.745694886,0
2179.8594453531114,5998115.043566168,0
-80235.58546444328,5663040.191643295,0
68286.76505750392,5693449.95088832,0
-21745.218118467223,5887115.483945774,0
70441.39742191372,5681732.311652139,0
-66392.08550043602,5781396.934920359,0
-34463.71270680742,5979046.056759434,0
50599.428821785434,5825392.480793659,0
71687.57139266958,5917044.546480543,0
78217.42082306888,6016248.176696593,0
120434.57874752348,5984605.009499414,0
-49316.29253012044,6005146.622586025,0
-4921.898709967005,5858059.344069761,0
73204.91679885203,5986823.609058903,0
72922.91369602174,5820318.328287818,0
34174.569244625425,5710668.574463072,0
-46643.06238532596,5965274.863592552,0
-73500.49670905668,5838781.957906123,0
128245.29723223211,5966344.597687598,0
20069.527378536994,5680836.258332126,0
28167.384172118676,5831685.898443659,0
-52875.05620111725,5816713.074928738,0
-29899.260571178864,5967152.498798267,0
-76535.742245598,5946443.185385971,0
44796.62332800109,6017925.768222311,0
-25246.08814098485,5705366.2523869695,0
-59333.749853499685,5836367.694274799,0
-26970.627555675877,5682050.124101923,0
-10723.704865348205,6014669.0748997,0
-43305.571541620666,5806771.144339697,0
78167.70186299997,6006006.170570644,0
5951.853936948188,6014256.573638808,0
6342.314593389383,6013188.865162881,0
60372.924854202836,5762646.503846897,0
86401.47657478126,5987762.289949978,0
55976.76133509929,5870771.343405418,0
24014.046088477742,6010315.675069189,0
-64325.57019618666,5776712.217904628,0
-89526.66805786325,5909618.156380833,0
85154.476656187,5653776.590574301,0
-113322.02453340222,5789075.421839771,0
-80.72376915990026,5852336.050616875,0
-56969.20513254928,5886728.438407161,0
37673.54447156086,5825472.766432236,0
-87130.1161120264,5985353.69086736,0
15857.02456895636,6015370.173118215,0
112089.62027698354,5939966.3029933255,0
90957.77883638587,5933885.30394382,0
4817.2066828795505,5997990.041541837,0
-82456.89300180074,5803178.483777568,0
-42101.9645457134,5840940.005177384,0
-98219.93682701587,5917484.709039984,0
-23782.270628101396,5721814.48306791,0
31274.65725803573,6012117.840091187,0
-56142.106054300886,5857989.064817239,0
69796.22350978458,5841752.315283368,0
-35486.270762410626,5773185.885220324,0
31414.70593134148,5839617.201901198,0
-55839.45493039137,5971445.215897415,0
-50138.43585449684,5874872.75014319,0
35588.39664142643,5871616.912990962,0
-114907.37308160796,5755083.058182042,0
39637.64999950785,5879682.88885296,0
56370.46595972139,5650259.2487079995,0
32721.525749243126,6019453.798392305,0
68774.50971069263,5843276.608918377,0
-23017.300653419676,5653214.100163207,0
61162.72549800406,5648392.179001779,0
-112357.17753832233,5965017.769123968,0
-54015.781708712595,5771258.441669427,0
119881.36726248675,6010632.743307437,0
-82062.76330683834,5980074.287007111,0
70674.22760522849,5892737.593229275,0
-90018.47067980764,5808655.321393211,0
47552.52325168374,5698679.0624168785,0
-76996.17477974725,5839744.204599846,0
68291.70140825343,5724066.638633344,0
-81711.01640009996,5727312.589686709,0
99812.34120414825,5647936.3832138395,0
-78219.42743103908,5928217.273594445,0
-109025.47150841955,5918890.079490039,0
-74653.67599139738,5815365.449336899,0
-89821.32361878149,5943475.749976964,0
37215.622533948335,5712504.422894554,0
96195.26598587859,6008775.94535579,0
-55514.46893253201,5808172.97817704,0
-7228.1856258077605,5677284.728010657,0
71601.0484041966,5760215.870339512,0
-36193.386441607334,5669247.683458733,0
123976.92406483204,5972182.669064555,0
122461.61255121144,5964559.608326787,0
-51499.21301204844,5763747.112239066,0
101743.85784818823,5660561.999756494,0
-12321.6742075449,5701135.218405727,0
-2484.9875135080074,5865938.010407925,0
-98174.26836000381,5979408.862484701,0
64120.57500374771,6009534.504268936,0
-77262.4507213109,5688115.356761786,0
-93841.43024989606,5811328.300427503,0
15506.721198360814,6011081.007284189,0
-86113.0183773356,5908424.339052778,0
-104793.45478616928,5860341.588203893,0
-49529.52299386557,5902576.685437885,0
121757.28927686528,5990780.64919618,0
-75927.63838631797,5672466.853820696,0
42273.08646029493,5824278.6303546345,0
-21576.52180421581,5724168.367833446,0
54189.56689574645,5994240.928211701,0
-97249.60940749967,5728751.819025559,0
93667.67365404099,5687652.263595556,0
-106147.22192745958,5898395.3196853995,0
99041.13079990473,5940021.071439335,0
81084.11280844055,5933351.806945284,0
-86616.09716834952,5787253.738688853,0
84773.2775163182,5906507.037706052,0
-86318.32170111596,5955846.1898308275,0
-6723.660567652274,5655635.647645746,0
28563.32700250123,5838272.102799678,0
54190.31994876775,5828933.0000138655,0
3144.8477640180645,5823334.103257566,0
-87185.79327408815,5832466.990650053,0
-96516.81219791775,5787305.3936510775,0
-102701.72718560563,5708361.5855246885,0
62013.50388482437,5724548.427510072,0
131545.49663042632,5969499.980315148,0
43650.97429018366,6022361.856614038,0
-40848.59873597935,5742992.894249672,0
-59590.38359241236,5702930.445513594,0
-21225.757167756776,5643136.173807999,0
-89169.56100077092,5856086.034584363,0
-96000.28721858156,5859892.154705832,0
-34573.98535014939,5993230.086271725,0
-106359.57395254362,5848302.126730205,0
108932.39331142104,5953924.988598836,0
-79487.40831881374,5844010.093213528,0
-57800.710660700744,5720142.81160607,0
-114377.84148859701,5852801.368233879,0
-11258.389134304598,5872913.729078742,0
-6739.893926749588,5858384.323579062,0
13451.608702447833,5690038.632677493,0
-38457.789431440964,5866227.77718416,0
84094.31830420729,5784680.497324712,0
57259.75706912839,5683160.127271335,0
-104509.5955091497,5672289.020498225,0
121938.2447337971,6001875.597866091,0
-39447.46800187831,5842051.62866787,0
-52903.30021944531,5741546.208290336,0
-35354.54475989386,5992518.150474797,0
82532.17047528786,5895801.911848871,0
73512.23053196364,5662956.331469165,0
60097.6395186318,6023784.371549563,0
111041.80413186422,5973981.26578951,0
55811.866108701564,5735587.280443815,0
97255.22937603091,5920217.097115238,0
-58824.578509133986,5862028.081967198,0
-84380.13680166398,5682554.958364849,0
40812.73079905423,5814866.215906775,0
89207.02749288068,6005960.404403745,0
-58842.357503378604,5934903.480773128,0
109389.35027623843,6023593.225916762,0
86257.53155575931,5760899.398018328,0
-79976.66557401716,5935416.265426684,0
-33450.72511395463,5771082.696920648,0
2977.3406558118877,5670026.859778341,0
-4447.027257545968,5988235.7685932135,0
-86212.25535039375,5858195.279429424,0
28411.117446962657,5798372.927914905,0
-79836.74987773126,5819425.911861061,0
-30508.866007852135,5761430.73488388,0
-112337.58461214679,5768472.3345139325,0
-92495.81135678549,5834393.518000081,0
25207.95753592282,5820190.467439655,0
52830.65387367268,6022418.508192874,0
23617.368708553287,5685838.568695256,0
-11613.516348645106,5661432.003660949,0
-24439.782188071884,5845764.946346838,0
87347.47402357977,5788818.819984913,0
-84420.58317660785,5948579.899598652,0
16090.245429267205,5848815.517957387,0
17948.789212073316,5666457.191472445,0
-75992.14633176796,5758054.595820195,0
34496.350747212244,5794869.591165766,0
85998.96000554232,5953210.167503903,0
-59555.112389441616,5775852.803938448,0
-58674.16289128496,5776553.655468189,0
58845.8451161542,5999745.090211295,0
51224.84885162662,5721928.2729149815,0
-58285.09067051767,5905029.631376419,0
17261.568094188755,5864045.756520277,0
56379.72947286401,5697918.467128279,0
-1565.12856819859,5988691.470658878,0
-32191.279554957713,5948745.808911627,0
-18299.92796116715,5667019.937511238,0
51072.38253878144,5822696.83282607,0
33226.1110774877,5838773.990550281,0
-75182.57861943437,5675798.0931950705,0
-93955.81927089766,5985792.057769085,0
-20387.60731637827,5873013.500635161,0
3142.215312395696,5696274.109253643,0
-77697.68785811895,5655541.900675685,0
-65954.52174148007,5814938.1598253995,0
-84460.03861792292,5899789.373983097,0
-74301.05091733995,6019611.877278136,0
46157.92152419186,5653754.62445286,0
-93039.1823284051,5908670.764652812,0
71381.73048388227,5913008.091066009,0
47997.30766712525,5989450.649689406,0
-111434.79775526299,5846996.913842348,0
22610.354535323102,5654413.929805624,0
91434.9473213189,5718137.519843743,0
48970.23955976759,5890233.743005949,0
41208.6447565305,5783880.565662911,0
116395.05600432534,5953943.098160504,0
80988.35763810787,5781692.430562275,0
53342.78456542743,5993256.133284826,0
57033.57021586946,5654036.496551729,0
-47787.12277597141,5798402.274680942,0
-84379.24725282387,5946641.80271943,0
-81510.92383496911,5999819.288606084,0
-60144.30503149298,5728604.742559041,0
32209.406047915603,5724984.754284211,0
38383.44325155532,5791012.002599671,0
-19936.69662701938,5878447.028565904,0
-97665.00043771187,5871941.5282198135,0
-49781.15310953425,5778960.844591382,0
3354.635136171244,5686973.394559267,0
-93691.95798800167,5836655.632751658,0
-32190.739617536354,5980838.755912817,0
94844.22506889654,6015376.224180948,0
-61762.7889086583,5759252.085075705,0
-107211.50415726936,5847249.8846708415,0
-45770.8754261616,5862764.83676232,0
-76091.06367882062,5891189.70525092,0
95488.20979680386,5927004.919220636,0
88855.09443596262,5711816.482771116,0
-31191.349854422835,5728189.403566923,0
-76488.99526990595,6003496.071628173,0
-61658.15846924468,5860730.380961289,0
-64787.977983776516,5992804.234998871,0
40729.37520728065,5793053.339685912,0
35272.954107805796,5705553.328248686,0
-64106.00249117125,5651435.341955464,0
-106760.65707987994,5826106.392067104,0
33171.198741953296,5692425.680644014,0
31834.396643553366,5830017.664845315,0
97060.45038894773,5662504.942601544,0
85224.93361540709,5912052.967407648,0
-42857.24362083191,5699262.774109079,0
-75834.34957314146,5741584.079455678,0
-70128.1379420604,5882911.685470312,0
-55393.34690851277,5779471.661425237,0
51190.91713306116,5804294.032228092,0
-435.7868814935355,5865750.713367546,0
-83189.54652229075,6009484.535449582,0
92439.08888872221,6010143.95371546,0
36441.679522346036,5751040.3976108655,0
-70375.35467463236,5778717.102359684,0
-75782.37154678813,5924584.063055185,0
-55807.41842169447,5911627.291437399,0
38897.66600219588,5859976.385095964,0
-32450.461399055508,5964878.207189114,0
66188.34463978006,5668981.021571878,0
-68311.98087332159,5748911.598890839,0
-76064.62909423598,5831676.145846727,0
-74143.19017019315,5954136.116365129,0
6517.085808297648,5663299.171416516,0
33912.536091215676,5794046.618268692,0
84329.26497547992,5708932.925655972,0
106945.01379435064,5966686.301443863,0
20060.62113334771,5691294.454687067,0
-49240.72448244873,6021204.71408827,0
-41557.4492675972,5753870.200675303,0
52598.395038812625,5856246.50540805,0
91920.51040934221,5978474.327633888,0
-100678.29993184506,5774967.174709026,0
85352.4781546253,5700758.2423904985,0
-42858.10764494866,5665379.271189204,0
89388.71609365699,5706138.622887302,0
-105863.00282718522,5816901.027913665,0
-91008.10931000394,5855994.859023289,0
-40165.18225227881,5772653.217901347,0
-11874.824053391465,6018781.896160983,0
11446.652606729258,6005725.8682242185,0
-108227.78008094008,5756145.791138994,0
54772.31962400334,5692096.736865386,0
-40970.138641220285,5896140.7506514685,0
-26361.644583167363,5844530.733844631,0
105990.21638963462,5974919.920944709,0
-54863.75042170752,6005755.296763727,0
96653.97157316518,5956531.417326501,0
-108479.64792193957,5934924.721995334,0
8743.315884146665,5652442.808536674,0
82235.63369167049,5781379.818166196,0
-3677.678915118522,5864529.950240556,0
69380.78514544672,5839533.567175037,0
-11865.403339345881,5642483.371709044,0
-104644.53415775491,5782447.521034877,0
-50024.26456613594,5763599.633448675,0
90674.97414683527,5656678.950389047,0
572.4170580065547,5710480.459803924,0
-17887.86524636601,5865080.9306694325,0
-80006.26746263707,5746953.876438645,0
75781.09886861595,5715754.542437667,0
55405.87344963156,5692537.094083741,0
-35833.9916835036,5737991.583886829,0
-53349.0781000637,5909161.321182392,0
-104201.03536342904,5735202.34289824,0
21748.419432379655,5709320.156913978,0
-20731.698726373812,5832150.907467268,0
-70516.08374471928,5899691.864237125,0
-56378.89689954448,5672230.48276525,0
13993.32764150147,5861230.090192706,0
-11446.202980539267,5861123.478857808,0
-94566.75103601025,5770974.217185213,0
-72246.81821273826,5820697.877558098,0
-43844.51764456548,5662867.946209072,0
-73373.72463055626,5973641.921863721,0
-50337.82704209062,5673035.596212781,0
52736.47341332832,6014703.0599030955,0
-5945.064611695852,5857419.6223871065,0
117402.99405802795,5960164.8622570895,0
25587.126474377495,5660059.246871249,0
-63384.45051686087,5778099.992605139,0
-80070.0767626526,5931317.667854001,0
49477.379580891924,5841118.5119785685,0
-42351.25260959721,5704621.455763865,0
39822.96435422017,5837997.3652867,0
29629.724855413486,5659122.837584145,0
-70261.75435593707,5967290.22017414,0
-112540.09008114107,5712924.106703082,0
-43156.29960190343,5977658.786816306,0
-49808.7048250098,5816276.5940187415,0
-2943.382410637525,5681726.460982189,0
-21947.67013065472,5648685.356480401,0
25165.410076772125,5994537.318073947,0
-7050.092912709966,5674618.368574476,0
-33273.791885073326,5756881.852793463,0
-78372.88207697669,5855178.448956892,0
-3509.1561960599793,5714854.613125873,0
-37981.250953021125,5912584.259835996,0
48302.474238926894,5796235.998912542,0
-84122.1011192786,5960862.760976986,0
-13120.02472440379,5991389.054120126,0
-29129.05870892934,5720153.873105535,0
92327.19155075986,5970517.824138129,0
76204.05332381302,5686058.414719212,0
-49671.19782187445,5959112.5823771665,0
46727.020294469025,5698056.255252134,0
33886.44244019306,5706529.95189625,0
-9872.915637104597,5823964.394814763,0
-31851.32078682694,5680749.12722606,0
-112455.2721746925,5961533.043742753,0
-30869.717393096507,5974539.75533535,0
47787.49890519699,5865993.30356936,0
-114500.82092837422,5922529.490183164,0
-101197.8848055398,5696172.936341547,0
-35657.245647854405,5839217.557558754,0
-62990.235799215574,5941557.053649825,0
40455.029947597126,5664544.579797864,0
56919.05253824277,5776896.120706786,0
-62136.81607500933,5975909.124060841,0
-105212.92977078143,5745250.087295522,0
-26024.408162066873,5855662.962294467,0
-13267.673043899442,6012800.654678392,0
